stage,feed,T_K,tau_s,P_bar,Y_CH4,X_COx,Y_Csolid,dy_Y_CH4_dk_meth,dy_Y_CH4_dEa_meth,dy_Y_CH4_dk_carb,dy_Y_CH4_dEa_carb,dy_Y_CH4_dk_crack,dy_Y_CH4_dEa_crack,dy_Y_CH4_dn,dy_X_COx_dk_meth,dy_X_COx_dEa_meth,dy_X_COx_dk_carb,dy_X_COx_dEa_carb,dy_X_COx_dk_crack,dy_X_COx_dEa_crack,dy_X_COx_dn,dy_Y_Csolid_dk_meth,dy_Y_Csolid_dEa_meth,dy_Y_Csolid_dk_carb,dy_Y_Csolid_dEa_carb,dy_Y_Csolid_dk_crack,dy_Y_Csolid_dEa_crack,dy_Y_Csolid_dn,X_CO2,dy_X_CO2_dk1_ref,dy_X_CO2_dEa1,dy_X_CO2_dk2_ref,dy_X_CO2_dEa2,dy_Y_CH4_dk1_ref,dy_Y_CH4_dEa1,dy_Y_CH4_dk2_ref,dy_Y_CH4_dEa2
S3,"H2/CO2=2, CO/CO2=0.01",825.0,3.0,1.01325,0.20037737078876156,0.20037737078875817,0.0,0.09683873365584073,0.3816508427412803,0.00020379077092375075,0.0033308456254821377,-2.6368497361289878e-05,-0.0001660169550367352,0.0,0.09683873365588513,0.38165084274130734,0.00020379077090570963,0.0033308456255265466,-2.6368497366147103e-05,-0.00016601695510265468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",825.0,3.0,5.0,0.3724837250209361,0.38805553154947525,0.01557180652853897,-0.0022068212298803624,-0.00944501955955912,0.003491037710114109,0.014145991032227245,-0.01808581628480327,-0.1132650386359374,-0.0037881160742170294,0.0019367094112682226,0.0075509534331080755,-0.013500630483301301,-0.05791912723198123,0.014012202421248565,0.08694251344783521,0.003018922302651106,0.0041435306412119025,0.016995972992648246,-0.016991668193461987,-0.07206511826416463,0.032098018706109815,0.2002075520837758,0.006807038376861526,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",825.0,10.0,1.01325,0.2822137380083656,0.28221373800836247,0.0,0.0012577823487472384,0.006008371457416617,0.00012483771087978823,0.0006436940128848323,-0.003067628423344959,-0.019230790824158184,0.0,0.002070696949121875,0.006293036702434418,0.0009034247261535677,0.0014183492189318025,-0.0030676284234115725,-0.019230790824137367,0.0,0.0008129146003271027,0.0002846652451264272,0.0007785870152169077,0.000774655206037925,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",825.0,10.0,5.0,0.3544554634225708,0.39487713578365236,0.04042167236107751,-0.001262376142212307,-0.00421608920047889,-0.0006034836330937043,-0.0025912759825552634,-0.005264519906886256,-0.033301035970183246,-0.0017138751458128931,0.000951406478119643,0.00322409007008917,-0.0007625206718375743,-0.0033638837998867244,0.0040904111553191624,0.025882052435891034,0.0013107585957050638,0.0022137826203229294,0.0074401792706093465,-0.00015903703879105446,-0.000772607817293644,0.009354931062175408,0.05918308840604566,0.0030246337415285734,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",850.0,1.0,1.01325,0.14249968409266844,0.14249968409266955,0.0,0.09222770016605666,0.40695932762857134,0.000156498609883704,0.0019211774996842623,-3.093957634883737e-05,-0.0002162075777446815,0.0,0.0922277001661087,0.40695932762864484,0.00015649860980460062,0.0019211774996585884,-3.093957627042787e-05,-0.00021620757774398758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",850.0,1.0,5.0,0.3626221861743054,0.36263821097744475,1.6024803138411798e-05,-0.001581081090992753,-0.006459305950994032,0.004923027753836462,0.02306315844143869,-0.01662490321291399,-0.11443906055689373,-0.0023735611305497617,-0.0016290771662486048,-0.006676116237400165,0.005002502722700752,0.01951506098790412,-0.016526107538908374,-0.0913429907322516,-0.0024346296239907694,-4.799607526637151e-05,-0.00021681028635390893,7.947496886426564e-05,-0.0035480974535434954,9.879567399673358e-05,0.023096069824630364,-6.10684934061264e-05,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",850.0,3.0,1.01325,0.2399158339893346,0.2399158339893338,0.0,0.0708984827498503,0.30950731762855455,9.653584210969623e-05,0.00046286831740793843,-7.924533827752267e-06,-5.537701297103626e-05,0.0,0.07089848274971222,0.3095073176285268,9.653584200908227e-05,0.00046286831735242723,-7.924533890202312e-06,-5.5377012969648476e-05,0.0,0.0,0.0,0.0,-2.264345502561001e-22,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",850.0,3.0,5.0,0.3440859450883975,0.3550587862570199,0.010972841168621033,-0.0008875517875622796,-0.008286460930916062,0.0037186316379972384,0.020085238185628407,-0.020014438097437637,-0.1412910384565813,-0.0027821919937748296,0.0006176371960153748,0.00358498730302359,-0.008669231329230809,-0.04203707534675971,0.009836515136679713,0.0660516198233485,0.0012774901974155206,0.0015051889836302165,0.011871448233905435,-0.012387862967333605,-0.06212231353242398,0.029850953234024497,0.20734265827987866,0.004059682191164399,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",850.0,10.0,1.01325,0.23957652334224863,0.2396399227899738,6.339944772490712e-05,-0.017071322285494572,-0.07445297193131376,0.006226951442335482,0.030003200640302957,-0.00928069670905543,-0.06467688999336266,0.0,-0.01865340970640117,-0.07445297193141298,0.00624030122025887,0.030067499439598296,-0.009279710760309867,-0.06466974882652354,0.0,-0.0015820874208809373,0.0,1.3349777915751696e-05,6.429879934361495e-05,9.859487244175672e-07,7.141166846005265e-06,0.0,,,,,,,,,
S3,"H2/CO2=2, CO/CO2=0.01",850.0,10.0,5.0,0.33389137848604256,0.3581960597902243,0.024304681304182906,-2.6251067344884582e-05,-0.00011448278602887996,-0.0001162451331512826,-0.0004951290799248831,-0.0005202573350723827,-0.004178779748881256,-4.1962489831237626e-05,1.7782446029568355e-05,7.756390844326777e-05,-3.542143744983406e-07,-5.533444369654194e-05,0.000339037333946246,0.0027188820941076437,2.8429426008891312e-05,4.403351337306516e-05,0.00019204669447180078,0.00011589091877140661,0.0004397946362569641,0.0008592946690638183,0.006897661843016396,7.039191584210652e-05,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",600.0,1.0,1.01325,0.0004110184049365928,0.00041101840493895647,0.0,0.000408046092967785,-0.0006292455187798925,2.9264186894931155e-06,-4.964263826259059e-06,-2.5118261559115484e-07,6.199099044732078e-07,0.0,0.0004080460930228069,-0.0006292455186879264,2.926418701809652e-06,-4.964263763951315e-06,-2.511825719642147e-07,6.199098900872001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",600.0,1.0,5.0,0.16557834511032163,0.16557834511032232,0.0,0.11380048938956777,-0.17547112461958614,9.095379151988214e-05,-0.0001542904387058508,-7.990118564560333e-05,0.0001971933134808923,0.18161299854227542,0.11380048938962328,-0.17547112461963887,9.095379155665828e-05,-0.00015429043862813518,-7.990118566225668e-05,0.00019719331350587233,0.18161299854229318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",600.0,3.0,1.01325,0.0012311123883534886,0.0012311123883521624,0.0,0.0012202685266852488,-0.0018817674031169113,8.766435185896763e-06,-1.4871039600341519e-05,-7.51383046992786e-07,1.854387060790455e-06,0.0,0.0012202685267470592,-0.0018817674031196274,8.766435158347186e-06,-1.4871039566433099e-05,-7.513830918570719e-07,1.8543870689002873e-06,0.0,0.0,-2.8304318782012513e-23,0.0,2.8304318782012513e-23,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",600.0,3.0,5.0,0.3083277657843673,0.3083277657843658,0.0,0.1364027384258712,-0.21031993120225467,0.0001428843890857734,-0.00024238323174802232,-0.00011562825911470842,0.00028536648910143514,0.21766095857262746,0.13640273842594475,-0.2103199312023074,0.0001428843891038145,-0.00024238323182157462,-0.00011562825909250396,0.0002853664889612695,0.2176609585726197,-1.1321727512805005e-22,0.0,0.0,0.0,0.0,0.0,4.528691005122002e-23,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",600.0,10.0,1.01325,0.0040812052790180796,0.00408120527902045,0.0,0.004022903291061599,-0.0062036719715727025,2.9072839683006065e-05,-4.931799906674004e-05,-2.479607605528067e-06,6.119584755191927e-06,0.0,0.004022903291125979,-0.006203671971627411,2.907283964126428e-05,-4.931799902074818e-05,-2.4796076136812673e-06,6.119584766706153e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",600.0,10.0,5.0,0.45737749242508785,0.45737749242508674,0.0,0.1054850995840309,-0.16265291205662114,0.00019311855393722155,-0.00032759747254917926,-0.00012546403504731796,0.00030964095887875404,0.1683811609164465,0.10548509958397956,-0.1626529120566489,0.00019311855398440603,-0.0003275974725269748,-0.00012546403502788905,0.00030964095882879406,0.16838116091642652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",625.0,1.0,1.01325,0.0009542852968642328,0.0009542852968631443,0.0,0.0009458741905772551,-0.0007000561522943575,7.487800123578861e-06,-6.096065005721974e-06,-7.610547752520984e-07,9.01280662325395e-07,0.0,0.0009458741906359647,-0.0007000561522030324,7.487800107730536e-06,-6.096064975036342e-06,-7.610547386738276e-07,9.012805946007063e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",625.0,1.0,5.0,0.27335934347307683,0.27335934347307655,0.0,0.13649065677333455,-0.10102303291491255,0.00016695753839307548,-0.00013592566282527585,-0.0001429305936315184,0.00016926584459897587,0.21779337417515365,0.1364906567734192,-0.10102303291497915,0.00016695753836115657,-0.00013592566286413366,-0.0001429305936051506,0.00016926584460452698,0.21779337417514144,1.1321727512805005e-22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",625.0,3.0,1.01325,0.0028524120053323716,0.0028524120053341484,0.0,0.00281687247768353,-0.002084812356008801,2.2383018160774485e-05,-1.8222754888169365e-05,-2.2678271862633034e-06,2.6856789473871275e-06,0.0,0.0028168724776789222,-0.0020848123559985554,2.238301824719624e-05,-1.8222754899488436e-05,-2.267827101110065e-06,2.685678868186159e-06,0.0,0.0,0.0,-5.660863756402503e-23,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",625.0,3.0,5.0,0.4170334033804469,0.4170334033804478,0.0,0.11778918212414224,-0.08718048566516978,0.00021887320298397128,-0.00017819199460977764,-0.00016306495286277922,0.0001931100052629531,0.18800349397423588,0.11778918212412559,-0.08718048566519476,0.00021887320301450242,-0.00017819199464585989,-0.00016306495284890143,0.00019311000527266753,0.18800349397422256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",625.0,10.0,1.01325,0.009388216620382289,0.009388216620377476,0.0,0.009153498090198886,-0.006774665284038812,7.368649627323941e-05,-5.999063142224544e-05,-7.384624165504908e-06,8.745256143468522e-06,0.0,0.009153498090094803,-0.006774665284092762,7.368649629357904e-05,-5.9990631384732034e-05,-7.384624192696698e-06,8.745256097064669e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",625.0,10.0,5.0,0.5342799013574128,0.5342799013574153,0.0,0.07745340928709821,-0.05732596474302409,0.00029246522734727165,-0.0002381059833800325,-0.000159832444809882,0.00018928191433120745,0.12365211599777215,0.0774534092871565,-0.05732596474300188,0.00029246522734172054,-0.00023810598330786803,-0.00015983244480710646,0.0001892819143256563,0.12365211599780102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",650.0,1.0,1.01325,0.002077520040595315,0.0020775200405942496,0.0,0.0020536171994717115,0.0,1.7886191688290184e-05,0.0,-2.124587771337727e-06,0.0,0.0,0.002053617199473945,0.0,1.788619163334282e-05,0.0,-2.124587836216385e-06,0.0,0.0,-5.660863756402503e-23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",650.0,1.0,5.0,0.37789100514009655,0.37789100514009377,0.0,0.12729185631482481,0.0,0.00025242402587888346,0.0,-0.0002055303854442414,0.0,0.2031510393076691,0.12729185631477624,0.0,0.00025242402589276125,0.0,-0.00020553038548865032,0.0,0.2031510393076097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",650.0,3.0,1.01325,0.006183306321745994,0.00618330632174402,0.0,0.006063467560075519,0.0,5.32144456009357e-05,0.0,-6.27969623638331e-06,0.0,0.0,0.0060634675600329535,0.0,5.321444559447386e-05,0.0,-6.2796961991518074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",650.0,3.0,5.0,0.49856149093045,0.49856149093045077,0.0,0.09103192754964101,0.0,0.00031089773881998184,0.0,-0.00020671692629037342,0.0,0.14532220707651033,0.09103192754963962,0.0,0.00031089773873393955,0.0,-0.00020671692630147565,0.0,0.1453222070765503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",650.0,10.0,1.01325,0.020056749073133297,0.0200567490731296,1.811476402048801e-23,0.019135279015980618,0.0,0.00017237201004449004,0.0,-1.988907163590417e-05,0.0,0.0,0.01913527901605816,0.0,0.00017237201002939795,0.0,-1.9889071503631506e-05,0.0,0.0,4.528691005122002e-22,0.0,4.528691005122002e-22,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",650.0,10.0,5.0,0.5864462565152081,0.586446256515207,0.0,0.05693093304301455,0.0,0.0004327050431351953,0.0,-0.00019638195757620824,0.0,0.09089202636555105,0.05693093304301178,0.0,0.00043270504315184866,0.0,-0.00019638195760673938,0.0,0.09089202636552662,9.057382010244004e-22,0.0,0.0,0.0,0.0,0.0,-3.6229528040976014e-22,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",675.0,1.0,1.01325,0.004266598468182103,0.004266598468181337,0.0,0.0041973413766901654,0.0028763940393050766,4.0134241257737575e-05,3.025408153126564e-05,-5.499865565381477e-06,-6.0306851245445214e-06,0.0,0.0041973413767493195,0.0028763940393194964,4.013424116655617e-05,3.0254081676006628e-05,-5.499865712854657e-06,-6.030685054114748e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",675.0,1.0,5.0,0.4619721409686149,0.46197214096861294,0.0,0.10398348739039803,0.07126119623904192,0.0003424852391506472,0.00025817323274918147,-0.0002593453652069422,-0.00028437609223969096,0.16598583294781977,0.10398348739033003,0.0712611962390336,0.0003424852391187283,0.0002581732327200381,-0.00025934536516392104,-0.0002843760922160987,0.165985832947817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",675.0,3.0,1.01325,0.012593895799479454,0.012593895799483446,0.0,0.012188635129911597,0.008352771201611047,0.00011819474918140123,8.909787901781666e-05,-1.599176636850677e-05,-1.753521177354049e-05,0.0,0.01218863512981172,0.008352771201666775,0.00011819474919627648,8.909787905519995e-05,-1.5991766305623045e-05,-1.7535211660479888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",675.0,3.0,5.0,0.5562142982975938,0.5562142982975938,0.0,0.06883590164864228,0.047173867945196624,0.00042182426849279864,0.0003179814416082172,-0.0002463477696584837,-0.0002701240484098699,0.10989677395112363,0.06883590164868669,0.04717386794521883,0.000421824268559412,0.0003179814416526261,-0.00024634776976117934,-0.00027012404840154325,0.10989677395111697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",675.0,10.0,1.01325,0.03974596183887872,0.03974596183888046,0.0,0.03640861345010349,0.024950768194581703,0.0003699667899982953,0.0002788899410133272,-4.79618711645563e-05,-5.259091113065522e-05,0.0,0.03640861345010071,0.024950768194631493,0.0003699667900314285,0.0002788899409800205,-4.796187106081984e-05,-5.2590911056582534e-05,0.0,0.0,0.0,0.0,-9.057382010244004e-22,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",675.0,10.0,5.0,0.6223788364837839,0.6223788364837839,0.0,0.04263114648277999,0.02921549829181247,0.0005966434523746456,0.000449766747082081,-0.00022867238549661995,-0.000250742744700716,0.06806165148828924,0.0426311464828133,0.029215498291820796,0.0005966434523496655,0.0004497667470987343,-0.0002286723854411088,-0.0002507427446868382,0.0680616514882848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",700.0,1.0,1.01325,0.008302578246555023,0.008302578246558445,0.0,0.008099311812999159,0.010705134585853489,8.487024382580755e-05,0.00012339694029912633,-1.3243741704693779e-05,-2.8012804091648302e-05,0.0,0.008099311812853616,0.0107051345859005,8.487024386882869e-05,0.0001233969401298607,-1.3243741656121522e-05,-2.801280410413831e-05,0.0,2.264345502561001e-22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",700.0,1.0,5.0,0.5242416771255024,0.524241677125503,1.811476402048801e-23,0.08125531756212612,0.10739364064168977,0.00042475568866329194,0.0006175696804666675,-0.00029483805074337344,-0.0006236339985699058,0.1297198482481554,0.08125531756214555,0.10739364064172308,0.00042475568861610746,0.0006175696804305852,-0.00029483805072949565,-0.0006236339984894146,0.12971984824813765,0.0,0.0,-4.528691005122002e-22,-4.528691005122002e-22,-4.528691005122002e-22,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",700.0,3.0,1.01325,0.024139942510784423,0.02413994251078344,0.0,0.02281850493809712,0.030159735161730275,0.0002445080446165579,0.00035550085715598326,-3.727818410018818e-05,-7.88498004875883e-05,0.0,0.02281850493811577,0.030159735161613962,0.00024450804455844466,0.000355500857146529,-3.727818413123973e-05,-7.884980052774715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",700.0,3.0,5.0,0.5968065082203527,0.5968065082203535,0.0,0.05235952758970153,0.06920276851419549,0.0005097098329825966,0.0007410806719981844,-0.0002623928703815448,-0.0005550073180010662,0.08359299652140328,0.05235952758963491,0.06920276851417051,0.0005097098329381877,0.0007410806719704288,-0.000262392870392647,-0.0005550073179483306,0.08359299652141994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",700.0,10.0,1.01325,0.07265573160869294,0.07265573160869443,0.0,0.06199976548246951,0.08194468414198554,0.0007122830613968262,0.0010356073504521474,-0.00010078637703719862,-0.00021318055167841854,0.0,0.06199976548251773,0.0819446841418714,0.000712283061310437,0.0010356073503720031,-0.00010078637713573091,-0.00021318055168917383,0.0,0.0,1.811476402048801e-21,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",700.0,10.0,5.0,0.6467498746635018,0.6467498746635021,0.0,0.03128025358349329,0.04134250681533391,0.0006389198400263973,0.0009289175345844612,-0.00021503226776409257,-0.00045483157506964744,0.04993675346491533,0.03128025358351827,0.04134250681532281,0.0006389198400402751,0.000928917534587237,-0.0002150322677751948,-0.0004548315750529941,0.04993675346493198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",725.0,1.0,1.01325,0.01535070288436604,0.015350702884366685,0.0,0.014760121358620452,0.028257228957123248,0.0001687103074915139,0.0003553089386284722,-2.9577710994625403e-05,-9.063702328207003e-05,0.0,0.014760121358672884,0.028257228957170866,0.00016871030758536243,0.0003553089386126862,-2.95777110026485e-05,-9.063702340605939e-05,0.0,-4.528691005122002e-22,0.0,0.0,0.0,-4.528691005122002e-22,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",725.0,1.0,5.0,0.5692031883977552,0.5692031883977531,0.0,0.06289246456918363,0.1203885096619256,0.00041572071616535755,0.0008754913714603685,-0.00026306758275917996,-0.0008061357841621097,0.10040753206024267,0.06289246456922248,0.12038850966193947,0.0004157207161681331,0.0008754913714520418,-0.0002630675827897111,-0.0008061357841676609,0.10040753206022823,0.0,0.0,0.0,-4.528691005122002e-22,4.528691005122002e-22,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",725.0,3.0,1.01325,0.04349264769764443,0.043492647697643605,0.0,0.039488503991198104,0.07559419188320829,0.0004626482875691451,0.0009743310126632265,-7.796508477882214e-05,-0.00023891366311527829,0.0,0.03948850399100312,0.07559419188311878,0.00046264828758024734,0.0009743310125792659,-7.796508482427189e-05,-0.00023891366312256412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",725.0,3.0,5.0,0.6244313169385759,0.624431316938576,0.0,0.03857226987526441,0.0738342765946004,0.00035980234922849963,0.0007576700079281462,-0.00016239163346254415,-0.0004976251352983851,0.06157759716222233,0.03857226987532825,0.07383427659451713,0.0003598023492090707,0.0007576700079059417,-0.00016239163341535967,-0.0004976251352734051,0.06157759716222011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",725.0,10.0,1.01325,0.12149424836978319,0.12149424836978673,0.0,0.09255300217006386,0.17715901591087713,0.0011489184092723648,0.0024194331829926335,-0.00017225876697349318,-0.000527863268501641,0.0,0.0925530021701787,0.17715901591089378,0.0011489184091884042,0.0024194331830124094,-0.0001722587670116571,-0.0005278632684707629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",725.0,10.0,5.0,0.6628978851896982,0.6628978851896972,0.0,0.014762490323086408,0.028388467255410776,0.0009394389002881365,0.001895648692687435,-1.3605194862376102e-05,-4.169085583427545e-05,0.023720064207015668,0.014762490323089184,0.028388467255408,0.0009394389003047898,0.001895648692618046,-1.3605194848498314e-05,-4.16908557787643e-05,0.02372006420698569,-8.84509961937891e-25,0.0,0.0,-1.769019923875782e-24,0.0,-1.769019923875782e-24,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",750.0,1.0,1.01325,0.026989699810236304,0.026989699810235024,0.0,0.02533736562237137,0.0625254315012736,0.00030983981803827526,0.0008411857096003382,-6.0173436983775724e-05,-0.0002377625974769003,0.0,0.025337365622368768,0.06252543150140621,0.00030983981810783767,0.0008411857097628818,-6.0173437171906485e-05,-0.00023776259747698705,0.0,0.0,0.0,0.0,-9.057382010244004e-22,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",750.0,1.0,5.0,0.6172185911188933,0.6172185911188933,0.0,0.048532801398365466,0.11982424477346987,7.900021130324841e-05,0.0014353197263866635,-2.448726920123434e-05,-9.675474290371522e-05,0.07733647687081291,0.048532801398309955,0.11982424477346433,7.900021130047286e-05,0.0014353197263949902,-2.448726922621436e-05,-9.6754742917593e-05,0.0773364768708118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",750.0,3.0,1.01325,0.07335326844156018,0.07335326844156242,0.0,0.06241232778246911,0.15399393257999985,0.0007515826590236835,0.0020403204309855927,-0.00013720280075818492,-0.000542126117183267,0.0,0.062412327782399024,0.15399393258007932,0.0007515826588616603,0.0020403204310071033,-0.00013720280070406154,-0.0005421261173144121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",750.0,3.0,5.0,0.6459875982181108,0.6459875982181105,0.0,0.009142990486404878,0.022712274717429093,4.8518403056307946e-05,0.0002469054258824599,-1.5284768145606975e-06,-6.039365857413159e-06,0.01468444614133313,0.009142990486399327,0.022712274717423542,4.851840302855237e-05,0.0002469054258741332,-1.5284768034584673e-06,-6.039365851862044e-06,0.01468444614133757,0.0,0.0,0.0,1.4152159391006256e-23,0.0,-3.538039847751564e-24,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",750.0,10.0,1.01325,0.18439701145342438,0.18439701145342202,0.0,0.11912644235148526,0.29386972055293825,0.0011823614552958217,0.0032088043399429445,-0.00018630053638460375,-0.0007361184254178754,0.0,0.11912644235151926,0.29386972055295557,0.0011823614551570438,0.0032088043399047805,-0.00018630053638390986,-0.0007361184254761621,0.0,0.0,0.0,0.0,1.811476402048801e-21,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",750.0,10.0,5.0,0.6488575608864064,0.648857560886406,4.528691005122002e-24,-2.6604722119794033e-05,-6.416882774584742e-05,4.345029238073117e-05,0.00011795897793265286,-7.194977946767267e-09,-2.8426785925184103e-08,-4.003173951661054e-05,-2.660472205595621e-05,-6.416882775139854e-05,4.3450292330771134e-05,0.00011795897793542842,-7.194972395652144e-09,-2.8426760945166052e-08,-4.003173950550831e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",775.0,1.0,1.01325,0.04506400649532482,0.04506400649532083,0.0,0.04072139057651053,0.12156381629588911,0.0004932070229861016,0.001620027125722595,-0.00010459253326593199,-0.0005001724283011308,0.0,0.040721390576450855,0.1215638162958582,0.0004932070228974572,0.0016200271257399423,-0.00010459253328709561,-0.0005001724283665299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",775.0,1.0,5.0,0.6248867988787961,0.6248867988787954,0.0,0.008621091688015836,0.025684840729425784,0.00012597049049711817,0.00016857114306101373,-5.238404682250675e-07,-2.5050141211346855e-06,0.013762473113170248,0.008621091688015836,0.025684840729439665,0.00012597049051099596,0.00016857114306656484,-5.238404432450494e-07,-2.505014129461358e-06,0.013762473113174689,0.0,0.0,0.0,0.0,8.84509961937891e-25,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",775.0,3.0,1.01325,0.11503711896053574,0.11503711896053403,0.0,0.08872338293316462,0.26478721535398464,0.0007986807925259437,0.002622709297933276,-0.00015617652023500184,-0.0007468409490188344,0.0,0.08872338293320625,0.26478721535397876,0.0007986807925630668,0.002622709297889214,-0.00015617652024679796,-0.000746840948895322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
S3,"H2/CO2=3, CO/CO2=0.01",775.0,3.0,5.0,0.6273896487902861,0.6273896487902861,0.0,1.1972792537950916e-05,3.889590722006009e-05,1.72675919618559e-05,5.672220096675229e-05,-1.6079415576797373e-09,-7.687595005023695e-09,2.2723298280791226e-05,1.1972792524073128e-05,3.8895907222835646e-05,1.726759197295813e-05,5.672220096397673e-05,-1.6079387821221758e-09,-7.687589453908572e-09,2.2723298280791226e-05,0.0,0.0,0.0,1.1321727512805005e-22,0.0,0.0,0.0,,,,,,,,,
