parameter_set,n_T,temperatures,n_points,logdet_F,cond_number,rel_se_k_meth,rel_se_Ea_meth,rel_se_n,rel_se_k_carb,rel_se_Ea_carb,rel_se_k_crack,rel_se_Ea_crack
"P3 (k_meth, Ea_meth, n)",3,675/700/750,18,10.825845694859218,283.0532706629294,0.6081309028744836,0.18628639584401954,0.31012233098259356,,,,
"P3 (k_meth, Ea_meth, n)",3,600/625/700,18,10.825414133148424,1503.5204840130577,1.3340539021458238,0.06813899556869249,0.8384521613725157,,,,
"P3 (k_meth, Ea_meth, n)",3,725/750/825,18,10.739706211476104,516.3232361627,0.8596186189460772,0.2377088736160763,0.26180012440982714,,,,
"P3 (k_meth, Ea_meth, n)",3,725/750/850,18,10.70261919437121,407.20594587902224,0.8047320149098008,0.2100626361480071,0.26781903500650817,,,,
"P3 (k_meth, Ea_meth, n)",3,625/675/700,18,10.677019955499423,1299.1824151966573,1.1859111540606155,0.08697824599062053,0.7432222401135596,,,,
"P3 (k_meth, Ea_meth, n)",3,725/800/850,18,10.626922369935237,829.8267888609288,0.9875899795124524,0.252315183826877,0.3216203667224109,,,,
"P3 (k_meth, Ea_meth, n)",3,625/825/850,18,10.619328224304352,2802.351529119485,1.6000234222490355,0.3884740161713085,1.181096371812468,,,,
"P3 (k_meth, Ea_meth, n)",3,700/725/775,18,10.617804170647364,343.5969602610539,0.7230297142398331,0.2408199776328462,0.2591303060840581,,,,
"P3 (k_meth, Ea_meth, n)",3,725/800/825,18,10.579781342488868,1047.2340326565718,1.0647387040529657,0.28298370689527264,0.3269332588679866,,,,
"P3 (k_meth, Ea_meth, n)",3,650/825/850,18,10.578590765049949,2806.6307342165796,1.7050482919413399,0.41454876341930036,1.068191383901947,,,,
"P3 (k_meth, Ea_meth, n)",3,725/775/850,18,10.573043794750616,492.3831748432048,0.8660592310539547,0.2271592003120205,0.2813933574155547,,,,
"P3 (k_meth, Ea_meth, n)",3,725/775/825,18,10.53958031261643,653.9477232094315,0.947675927475621,0.2611651268244305,0.2833861303431319,,,,
"P3 (k_meth, Ea_meth, n)",3,700/750/775,18,10.539304235361612,306.294707992485,0.7410013610479752,0.24511986942973857,0.268722178940448,,,,
"P3 (k_meth, Ea_meth, n)",3,725/750/800,18,10.518544554462277,499.64656841184427,0.8829281480423777,0.25888806962847477,0.2504227796464315,,,,
"P3 (k_meth, Ea_meth, n)",3,675/825/850,18,10.507283774238015,2731.3657666194536,1.6733411608330346,0.407776308827386,0.8754044368735138,,,,
"P3 (k_meth, Ea_meth, n)",3,700/825/850,18,10.502522157295592,2146.237772376954,1.4701200746707674,0.3601518968322329,0.6296103632191623,,,,
"P3 (k_meth, Ea_meth, n)",3,725/825/850,18,10.490270552475344,1099.2810483074552,1.0954850914836831,0.27248056045179825,0.36258963303559444,,,,
"P3 (k_meth, Ea_meth, n)",3,600/825/850,18,10.484612312410617,2879.6536442198612,1.452296169793397,0.352135603679541,1.2469915293477518,,,,
"P3 (k_meth, Ea_meth, n)",3,625/650/700,18,10.451382823187126,1557.4941436230763,1.296175794771424,0.0908807418079386,0.8130650904810498,,,,
"P3 (k_meth, Ea_meth, n)",3,675/700/725,18,10.377372423509119,376.580188914196,0.6421500544038825,0.1759126964302054,0.37739889482542816,,,,
"P3 (k_meth, Ea_meth, n)",3,725/775/800,18,10.341678189143321,639.7111305753065,0.9787535749590436,0.28345823767202744,0.2729561004926715,,,,
"P3 (k_meth, Ea_meth, n)",3,700/725/750,18,10.049789055314445,301.14451791065756,0.6774123853647019,0.26464395391460355,0.2517423074703728,,,,
"P3 (k_meth, Ea_meth, n)",3,650/675/700,18,9.820801523773653,1381.635426304258,1.168792631344791,0.13841645761258778,0.7287882393950715,,,,
"P3 (k_meth, Ea_meth, n)",3,750/775/850,18,9.691877669973525,447.2135480667447,0.8722584755864342,0.23481582226096667,0.2764638118170714,,,,
"P3 (k_meth, Ea_meth, n)",3,750/800/850,18,9.657321085112205,734.5406013412237,0.9676526870557757,0.25198773046390216,0.31137804403190195,,,,
"P3 (k_meth, Ea_meth, n)",3,750/775/825,18,9.56284667899768,661.3312394477149,1.0015133202536433,0.28131879330461373,0.2756839098597226,,,,
"P3 (k_meth, Ea_meth, n)",3,750/800/825,18,9.538882657913508,1006.2110050005484,1.0847279617616254,0.2927108893798137,0.3127471957431217,,,,
"P3 (k_meth, Ea_meth, n)",3,750/825/850,18,9.499468324770127,915.1840517842919,1.0369939875299006,0.2625869588716848,0.3427141103704825,,,,
"P3 (k_meth, Ea_meth, n)",3,600/650/675,18,9.420981857445646,4782.366082764699,2.2866890337658883,0.08511570438113446,1.4338047314580529,,,,
"P3 (k_meth, Ea_meth, n)",3,750/775/800,18,9.298459079339452,725.2044254376023,1.1019447702148477,0.32548873473163004,0.2651226240887185,,,,
"P3 (k_meth, Ea_meth, n)",3,600/625/675,18,9.271591486266685,5769.961081556038,2.4823768640087036,0.08307219243720815,1.5568149474734094,,,,
"P3 (k_meth, Ea_meth, n)",3,725/750/775,18,9.239563113112442,579.9459205233935,1.103494384312072,0.392434734862599,0.23464348887732372,,,,
"P3 (k_meth, Ea_meth, n)",3,625/650/675,18,8.81543223507617,5058.813268325232,2.250656953768544,0.12286182674996696,1.411028106260736,,,,
"P3 (k_meth, Ea_meth, n)",3,775/800/850,18,8.7737584171384,1032.319877837441,1.1308820342706891,0.2959012632944406,0.35490884466735617,,,,
"P3 (k_meth, Ea_meth, n)",3,775/800/825,18,8.497985609453481,1660.5484279098193,1.3763257713528665,0.37196036288853956,0.3566412515726921,,,,
"P3 (k_meth, Ea_meth, n)",3,775/825/850,18,8.442773496189686,1303.622268772009,1.2241593276713054,0.3119551474070342,0.4013761769228105,,,,
"P3 (k_meth, Ea_meth, n)",3,600/625/650,18,7.292633635762736,22678.41365099647,4.6808002546659555,0.12090244202557984,2.933630938095556,,,,
"P3 (k_meth, Ea_meth, n)",3,800/825/850,18,7.23967335316865,2748.7319160625575,1.6154783528800079,0.4070704428584217,0.5639987679156628,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/725/825,24,14.675130224301821,81.77177539313698,0.28881564587548725,0.05717981707612871,0.17954518950375356,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/800/825,24,14.648948145288877,111.70658765344668,0.29943289053975625,0.06758133134313238,0.19899506807573325,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/725/825,24,14.616261103863891,83.16674542951786,0.30335080868706404,0.061847045260031375,0.19144700148015723,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/725/800,24,14.598001543718151,75.6635520551223,0.28692742757409845,0.05678314826614532,0.17865134766626617,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/700/825,24,14.569617804734442,105.5694244265935,0.3296098450156464,0.06611365523427876,0.20520379803972777,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/725/825,24,14.548965447484383,79.79912600966401,0.3134805125628695,0.06547502560153089,0.20618930867616075,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/700/825,24,14.545859022650266,104.59390314939675,0.3335193383360225,0.06694397878442399,0.22561695893913672,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/725/800,24,14.543936162488118,76.36524354829386,0.2996771181714118,0.061182693057174206,0.18911241840865556,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/800/825,24,14.537189981517201,99.50328290252133,0.27932172181678144,0.06380250504587745,0.19432001299890933,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/725/825,24,14.532222685799862,92.76308531917986,0.31050764997761426,0.06459338882578818,0.21535493810592896,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/700/825,24,14.504101437675619,103.54535368756328,0.34139758527878794,0.06967060920941175,0.22059859989585265,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/700/800,24,14.49875511110163,98.82961352347233,0.3244086971815282,0.06507156389351043,0.2021348335115966,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/700/800,24,14.492379222827457,96.78116746383328,0.32686828009779,0.06529199952152974,0.22012467894413243,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/725/800,24,14.486809823763647,71.88605400901439,0.30793094275313243,0.06441155957110482,0.20195506359891402,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/725/800,24,14.479521465469698,83.39656917531708,0.30474606502497,0.06325225351131449,0.21005276483091914,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/800/850,24,14.464315978860075,114.59885534371094,0.31615600465293475,0.0675658185306259,0.20923947018927805,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/825/850,24,14.46338424562748,130.80039300788164,0.3256413118479895,0.0693985457016282,0.21617519647751915,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/775/825,24,14.460869252461563,86.74905262066687,0.2969710465024683,0.06500215787617161,0.19540701326861415,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/750/825,24,14.458878089112254,81.07947724831547,0.29548205218515466,0.0620890615305471,0.19155006643990902,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/725/825,24,14.448979499081116,100.25045008595653,0.3200274124335531,0.0686765108463825,0.1908463224395593,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/700/800,24,14.44450843719039,98.40280750446898,0.3340566939832591,0.06815515751692727,0.21549553791971307,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/800/825,24,14.44192134629579,138.67201296353292,0.3429610715565412,0.08008682507019378,0.23202803410212647,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/775/800,24,14.424743821564167,76.23100420662023,0.29069577370034505,0.06404631469870983,0.19084570346655597,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/750/800,24,14.40359998059575,72.16633944565845,0.290897034963926,0.06136846734106947,0.18835286185290745,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/800/825,24,14.394131584477604,118.0086748039852,0.3198921761038257,0.07649887052777775,0.20568143476628467,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/750/825,24,14.375748554076196,71.17464766000178,0.27617743953449225,0.05890162052757762,0.1847609298945458,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/725/800,24,14.373799964889951,92.61974243800343,0.3141814713439756,0.06808943913799513,0.18788021685136005,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/800/825,24,14.368326255598571,146.9883287941947,0.3569064753591495,0.08480075055273878,0.2226275451566349,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/800/850,24,14.364117644951314,100.89620764268878,0.2932259250480112,0.06362553529080849,0.2025337554607757,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/825/850,24,14.36295142462814,114.68298134233628,0.3009997676949412,0.06514040186630507,0.20897418951418734,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/775/825,24,14.359718195785987,76.96166491142925,0.2773684176085372,0.06160221525406957,0.18980261035338267,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/725/850,24,14.342983455291325,94.38185585383079,0.3244179122181766,0.056965767105581294,0.20128362592169602,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/725/825,24,14.336367933574497,109.99500900544844,0.34283056043005256,0.07576385467587887,0.20821301136583054,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/750/825,24,14.331037629800432,87.42372424921048,0.3212281906478206,0.07022426528737627,0.2115562739062915,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/775/800,24,14.325881111404222,67.59881265560362,0.2722443658822579,0.06085470589749681,0.18549214954695367,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/750/800,24,14.32300052071129,63.068546811255835,0.2725930894701762,0.05838881186650687,0.1817922337963698,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/775/825,24,14.291841954910181,99.07136278847516,0.33040608758959594,0.07534562859526685,0.22113575537093155,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/750/800,24,14.286947958767925,75.49437075255395,0.31315291256590794,0.06892322541166367,0.2057343678918877,,,,
"P3 (k_meth, Ea_meth, n)",4,625/650/725/825,24,14.28658941867785,108.56183511875969,0.35344784126691575,0.07927235800300543,0.22473364712360644,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/725/850,24,14.276658797480762,95.53171706008229,0.34058720176659657,0.061642726891349975,0.2141519003019694,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/775/800,24,14.271570049114708,83.91934948805536,0.31957697273871094,0.07355447515616549,0.2132178234789401,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/725/800,24,14.269539731780405,101.39811102070367,0.33386836748931026,0.07470536232566741,0.2029636000347403,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/800/850,24,14.252076880687124,141.03488832897156,0.3619066823311511,0.08020807022691351,0.24377157991765402,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/750/825,24,14.240131347649346,79.48357865109912,0.30537422283178245,0.06976776185147586,0.19216076369395257,,,,
"P3 (k_meth, Ea_meth, n)",4,625/650/725/800,24,14.232262749113897,101.06411823668675,0.34212319924210877,0.07764348951047978,0.21724755167450735,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/800/850,24,14.225920972500074,117.72628743402798,0.33392979084177166,0.07611898644086347,0.21433062171362924,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/675/825,24,14.223886787204751,151.26814901899863,0.38241827093010694,0.08144795514949212,0.2624084368322239,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/775/825,24,14.223066426892833,87.13033730080461,0.3110736156368156,0.07341532514318024,0.1984652035525272,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/750/825,24,14.220841209851123,99.94267531341242,0.33497116566107493,0.07586274393731181,0.2062125979044277,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/825/850,24,14.220705424660014,168.14213492142122,0.3795375005011586,0.08374937001021067,0.2565472232662349,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/825/850,24,14.219128049047857,136.50483457401668,0.34610994309557486,0.07828156825028766,0.22280790184404062,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/775/850,24,14.212975048227152,90.96858204292742,0.3204569468088871,0.06477771133744323,0.2097089434591057,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/675/825,24,14.211963617323635,144.00991745992425,0.3883054593523527,0.08338363811730197,0.2542019926728221,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/725/850,24,14.206479436372556,91.93538232392521,0.3512555771382661,0.06528954153588687,0.22892299529543952,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/775/825,24,14.203945462447521,108.89536209656858,0.3436536777597397,0.08046120350467334,0.21347726159174843,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/675/800,24,14.19719753138231,136.75283730745582,0.36715489061137074,0.07827195447844483,0.2507337566945832,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/700/825,24,14.19068570314911,154.8646888856569,0.3861350141920824,0.08439206316127039,0.23171664804517642,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/700/850,24,14.190038316740047,129.56080244742736,0.3769127804979033,0.06630100200941355,0.2344754196243253,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/725/850,24,14.187523227464418,109.76561031663839,0.3482775059036495,0.06446377299145765,0.2375978847317044,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/775/800,24,14.187404985382184,75.55050856914708,0.3026966676471126,0.07247977331872692,0.19270788806380376,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/800/850,24,14.186467083475058,148.89722458800267,0.3748639394035125,0.08467627751874308,0.23391072193179713,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/750/800,24,14.184912570281885,69.89631788702994,0.29859874823094623,0.06915096055220567,0.1877467889081694,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/675/800,24,14.175451969494741,133.30422448628232,0.37311796702040284,0.08052369555423243,0.24366516050945966,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/775/800,24,14.17353468361163,95.0312402787994,0.33229579888676847,0.07897723119507541,0.2061631847862775,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/750/800,24,14.169051537765894,89.02121518995504,0.3256893465590783,0.07478709245827646,0.2005096041449077,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/750/850,24,14.167080595754964,88.08379921651672,0.32499798975777594,0.061861728601378736,0.20957135441032704,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/825/850,24,14.1664108618636,174.8582280992639,0.3922583627850176,0.08789815916936393,0.2452492512590009,,,,
"P3 (k_meth, Ea_meth, n)",4,600/625/700/850,24,14.157991176381032,133.24460622948968,0.3825186018689189,0.06731385947330856,0.255490988939478,,,,
"P3 (k_meth, Ea_meth, n)",4,625/650/700/825,24,14.137992546127908,158.3804527906023,0.3997753696991713,0.08816545504864393,0.2503539586145581,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/700/800,24,14.134109595170537,141.79229098282283,0.3726698137249703,0.08243936619563322,0.22392610479206101,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/775/850,24,14.128852220284195,79.37171875688222,0.29689610945210193,0.06125441888256826,0.2011867859390513,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/725/850,24,14.120866476619,115.50949998679408,0.35558420355826176,0.06829166908549364,0.21310908614545046,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/700/850,24,14.11846955255904,131.30744590825572,0.39052532816274366,0.06999910435092378,0.25083581580892444,,,,
"P3 (k_meth, Ea_meth, n)",4,600/725/750/850,24,14.106035892281788,75.54127260925075,0.30069107140916457,0.05855262814855592,0.19915571107321814,,,,
"P3 (k_meth, Ea_meth, n)",4,625/650/700/800,24,14.0968972897204,144.87928050199557,0.3831046341087362,0.08542402435755297,0.23976581677436004,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/750/825,24,14.090686174802,107.39702058376271,0.35602645889269857,0.08139282468435971,0.24720604026116627,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/750/800,24,14.074627829052965,90.46694234518152,0.3414295470224918,0.07873347952121927,0.2359883912133861,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/775/850,24,14.039357305820332,101.94358798955815,0.35555857822308506,0.075125493584043,0.23650364836216495,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/750/850,24,14.033039398680346,93.02790088742283,0.3525274009874798,0.07000946508904421,0.2306738383456815,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/725/850,24,14.000926677951565,127.85180088760617,0.3804066807743188,0.07536653488566838,0.2316317050097693,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/775/850,24,13.99900710810908,87.66988937379828,0.32993100367160405,0.07276988206426449,0.21003285091942756,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/750/825,24,13.993994611931312,119.99513963546782,0.3792388200424517,0.08931017013854792,0.23811901120891152,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/800/825,24,13.98619556849812,211.91274633089196,0.442384713589648,0.1085259052138609,0.28244395879482587,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/725/775,24,13.977887765196435,82.6871037949823,0.3294073016877895,0.05659502389556063,0.2061710640779514,,,,
"P3 (k_meth, Ea_meth, n)",4,625/725/750/850,24,13.97682414477238,82.52241130307613,0.3290591703258086,0.0691481731166948,0.20673220376931056,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/800/825,24,13.96689192459543,220.52497137112218,0.4298205502878169,0.10464764015005737,0.30945182925001924,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/775/850,24,13.961867019485148,112.74486304841963,0.36724955153086736,0.07996298880251344,0.22831386232819584,,,,
"P3 (k_meth, Ea_meth, n)",4,625/675/750/800,24,13.961764264291833,105.92587368358238,0.363347706133048,0.08707881148638302,0.2278173617758862,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/775/800,24,13.959535883307721,112.34617021767252,0.36497333873933985,0.0884528826951218,0.25796737986897145,,,,
"P3 (k_meth, Ea_meth, n)",4,625/650/725/850,24,13.947864418229802,129.18715640257685,0.39175927582416503,0.07890914828309112,0.24824909598982925,,,,
"P3 (k_meth, Ea_meth, n)",4,650/725/800/825,24,13.93580281286593,176.0904557280835,0.3965036756973335,0.09929828895063039,0.223512488251339,,,,
"P3 (k_meth, Ea_meth, n)",4,600/650/775/825,24,13.935148504452183,138.4998175638169,0.38684094355918597,0.0926966131717095,0.2746884489509211,,,,
"P3 (k_meth, Ea_meth, n)",4,625/700/750/850,24,13.934409898423095,108.02137847252727,0.36443821714237984,0.07539422427602868,0.22473520730615218,,,,
"P3 (k_meth, Ea_meth, n)",4,600/675/725/775,24,13.91583769055671,86.2418632654439,0.3396731330967145,0.06065264604348221,0.21401301975965958,,,,
"P3 (k_meth, Ea_meth, n)",4,600/700/750/775,24,13.903501651757075,64.5249378711747,0.31528138282271173,0.060567928114153104,0.20293934603093358,,,,
