stage,feed,parameter_set,n_T,temperatures,n_points,logdet_F,cond_number,rel_se_k_meth,rel_se_Ea_meth,rel_se_n,rel_se_k_carb,rel_se_Ea_carb,rel_se_k_crack,rel_se_Ea_crack,rel_se_k1_ref,rel_se_Ea1,rel_se_k2_ref,rel_se_Ea2
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,650/725/775/850,24,22.210183562656233,75074.93020024631,2.5856592842886266,0.3405901707214104,1.6162519159552753,0.23986757170524867,0.05832200261060319,0.8033431146712345,0.15945115058201614,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,650/725/750/850,24,22.183913255543537,45970.60828684637,2.2874405137976397,0.324234863521808,1.4718906176533926,0.24772006453857523,0.05757151227923986,0.6907878607852369,0.1363494732293161,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/700/825/850,24,22.162043056538824,138079.14268765636,3.05714443371041,0.2557477185989922,1.941938626981567,0.5062188045006816,0.11130063816816327,0.622607285810387,0.12065164798514846,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/725/800/850,24,22.140194791054814,110341.98192849502,2.818755527958157,0.3097518416299355,1.6734615391606813,0.3205867621415077,0.07527508809143188,0.9012024303404738,0.16196612295146123,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/750/775/825,24,22.13391453997888,101803.18795484972,2.7927004030842624,0.2686464821058552,1.8219840223097081,0.2515366310540721,0.06702736689123376,0.9322201524713949,0.1823672537361892,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/700/725/850,24,22.129233164372348,68160.36101112881,3.0400863086962007,0.2601005540879686,1.8586296398266593,0.3884100927407213,0.08163913727715162,0.5880138837492721,0.1348219341986094,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/700/750/800,24,22.10353138335673,76156.12793796165,2.991375953529901,0.27333822080041476,1.94106175667598,0.3407762336887317,0.09441387765549594,0.5916252853773546,0.13629770024630924,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/750/775/850,24,22.09282882130461,96792.94221611957,2.811752723714462,0.2992756661071852,1.8226979328274042,0.20949777206350756,0.05331353398011845,0.8896193059900385,0.175945249904697,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,600/700/725/850,24,22.08007750083894,68060.67909424246,3.035669924265657,0.21981553209031815,1.8580239748672969,0.39026541213604105,0.08200793584214702,0.6000456241546535,0.1389179994241856,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,700/775/825/850,24,22.078203690973204,187689.0226360487,3.3132311371488377,0.5594462439200875,1.7984320836717842,0.24779839257958328,0.058888926139776185,0.540751867718877,0.1165982342759531,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,600/700/825/850,24,22.058292894889195,138228.3121505419,3.0554229925148486,0.21982932864934632,1.9464128350127132,0.5077415995239443,0.11172381537819612,0.6357561276024959,0.12389058089903139,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,650/700/825/850,24,22.039603352956874,101943.23700477906,2.6043885420352924,0.3153516160700404,1.709855787930045,0.4830672398519764,0.10662626859126509,0.6037421400106324,0.1197269291597782,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,600/700/750/800,24,22.02894535958617,79366.03020059255,3.0620456402457465,0.22460627391786264,1.9644793408696886,0.34326928920983624,0.09513808433459453,0.6030919585826021,0.1391501434385191,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,700/750/825/850,24,22.027938959537067,147150.525992776,3.1473264526383935,0.5312119705443702,1.7437659101556335,0.24653053764532984,0.057256050177846685,0.5274795517258104,0.11172990963086972,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,625/725/800/825,24,22.001143113642605,113132.67768952221,2.784089689671285,0.2838386276775739,1.6487496696358015,0.42752250166625805,0.10512234135931105,1.057464449456113,0.18635786049535147,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,600/725/800/850,24,21.996625592214848,102677.96700277433,2.7001660660385283,0.24845526981853228,1.653529118584076,0.32316413905900987,0.07589848116232528,0.9237764860100209,0.16705298148346032,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,700/725/775/825,24,21.994427880659508,85570.04585546815,2.7912296392091145,0.5692637258012198,1.5042989291071958,0.2736455318166069,0.06955072410481204,0.5118611874245893,0.11780571682934737,,,,
S3,"S3 equilibrium-loop inlet (X4, H2/CO2 1.18)",P7 (all three reactions + n),4,675/700/775/825,24,21.990435894692226,112303.90641483228,3.1639438310048615,0.4584770447046773,1.8775649852339968,0.291343724567847,0.07402833334453583,0.5422473201345979,0.12304645631633787,,,,
