case,config,y_CH4_biogas,h_H2_to_CFR,CO2_carbon_fixed_fraction,C_total_tpd,heat_recovery_fraction,boundary,power_source,aux_power_kW,H2_exportable_tpd,H2_burned_for_heat_tpd,H2_after_heat_tpd,H2_for_auxiliaries_tpd,H2_net_final_tpd,self_sufficient,heat_recovery_required_for_zero_net,grid_cost_usd_y_at_0p06,grid_cost_usd_y_at_0p04,grid_cost_usd_y_at_0p08
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.25,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2809.1351075995685,5.549328332833881,3.3426953138741577,2.2066330189597236,4.046773264249079,-1.840140245289355,False,0.8822528937202272,1334901.0031313149,889934.0020875434,1779868.0041750867
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.25,incl. upgrading (high 0.45),H2 engine 0.40,3668.901408742171,5.549328332833881,3.3426953138741577,2.2066330189597236,6.606665201816634,-4.4000321828569104,False,1.7618049220405811,1743461.9494342797,1162307.9662895198,2324615.9325790396
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.25,incl. upgrading (high 0.45),fuel cell 0.50,3668.901408742171,5.549328332833881,3.3426953138741577,2.2066330189597236,5.285332161453308,-3.0786991424935843,False,1.307808744044652,1743461.9494342797,1162307.9662895198,2324615.9325790396
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.5,excl. upgrading (submitted boundary),H2 engine 0.40,1734.4272311713155,5.549328332833881,2.6150828887012887,2.9342454441325927,3.1232183034297396,-0.1889728592971469,False,0.5649290930031361,824199.8202526091,549466.5468350727,1098933.0936701454
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.5,excl. upgrading (submitted boundary),fuel cell 0.50,1734.4272311713155,5.549328332833881,2.6150828887012887,2.9342454441325927,2.4985746427437916,0.4356708013888011,True,0.3503080808146957,824199.8202526091,549466.5468350727,1098933.0936701454
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.5,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2809.1351075995685,5.549328332833881,2.6150828887012887,2.9342454441325927,5.0584665803113475,-2.124221136178755,False,1.2298601091350498,1334901.0031313149,889934.0020875434,1779868.0041750867
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.5,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2809.1351075995685,5.549328332833881,2.6150828887012887,2.9342454441325927,4.046773264249079,-1.1125278201164859,False,0.8822528937202272,1334901.0031313149,889934.0020875434,1779868.0041750867
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.5,incl. upgrading (high 0.45),H2 engine 0.40,3668.901408742171,5.549328332833881,2.6150828887012887,2.9342454441325927,6.606665201816634,-3.6724197576840414,False,1.7618049220405811,1743461.9494342797,1162307.9662895198,2324615.9325790396
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.5,incl. upgrading (high 0.45),fuel cell 0.50,3668.901408742171,5.549328332833881,2.6150828887012887,2.9342454441325927,5.285332161453308,-2.3510867173207153,False,1.307808744044652,1743461.9494342797,1162307.9662895198,2324615.9325790396
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.0,excl. upgrading (submitted boundary),H2 engine 0.40,926.1971037876617,10.72701659575551,3.4899935697961104,7.237023025959399,1.6678219155840246,5.569201110375374,True,0.0,440128.86371989676,293419.2424799312,586838.4849598624
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.0,excl. upgrading (submitted boundary),fuel cell 0.50,926.1971037876617,10.72701659575551,3.4899935697961104,7.237023025959399,1.3342575324672195,5.902765493492179,True,0.0,440128.86371989676,293419.2424799312,586838.4849598624
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.0,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2090.4639699182694,10.72701659575551,3.4899935697961104,7.237023025959399,3.764340882205767,3.472682143753632,True,0.0,993388.4785051615,662258.9856701076,1324517.9713402153
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.0,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2090.4639699182694,10.72701659575551,3.4899935697961104,7.237023025959399,3.011472705764614,4.225550320194785,True,0.0,993388.4785051615,662258.9856701076,1324517.9713402153
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.0,incl. upgrading (high 0.45),H2 engine 0.40,3021.8774628227557,10.72701659575551,3.4899935697961104,7.237023025959399,5.4415560555031615,1.7954669704562374,True,0.0,1435996.1703333736,957330.7802222491,1914661.5604444982
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.0,incl. upgrading (high 0.45),fuel cell 0.50,3021.8774628227557,10.72701659575551,3.4899935697961104,7.237023025959399,4.353244844402529,2.8837781815568695,True,0.0,1435996.1703333736,957330.7802222491,1914661.5604444982
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.25,excl. upgrading (submitted boundary),H2 engine 0.40,926.1971037876617,10.72701659575551,3.0581278355819372,7.668888760173573,1.6678219155840246,6.001066844589548,True,0.0,440128.86371989676,293419.2424799312,586838.4849598624
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.25,excl. upgrading (submitted boundary),fuel cell 0.50,926.1971037876617,10.72701659575551,3.0581278355819372,7.668888760173573,1.3342575324672195,6.334631227706353,True,0.0,440128.86371989676,293419.2424799312,586838.4849598624
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.25,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2090.4639699182694,10.72701659575551,3.0581278355819372,7.668888760173573,3.764340882205767,3.904547877967806,True,0.0,993388.4785051615,662258.9856701076,1324517.9713402153
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.25,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2090.4639699182694,10.72701659575551,3.0581278355819372,7.668888760173573,3.011472705764614,4.657416054408959,True,0.0,993388.4785051615,662258.9856701076,1324517.9713402153
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.25,incl. upgrading (high 0.45),H2 engine 0.40,3021.8774628227557,10.72701659575551,3.0581278355819372,7.668888760173573,5.4415560555031615,2.2273327046704114,True,0.0,1435996.1703333736,957330.7802222491,1914661.5604444982
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.25,incl. upgrading (high 0.45),fuel cell 0.50,3021.8774628227557,10.72701659575551,3.0581278355819372,7.668888760173573,4.353244844402529,3.3156439157710436,True,0.0,1435996.1703333736,957330.7802222491,1914661.5604444982
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.5,excl. upgrading (submitted boundary),H2 engine 0.40,926.1971037876617,10.72701659575551,2.626262101367766,8.100754494387743,1.6678219155840246,6.432932578803719,True,0.0,440128.86371989676,293419.2424799312,586838.4849598624
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.5,excl. upgrading (submitted boundary),fuel cell 0.50,926.1971037876617,10.72701659575551,2.626262101367766,8.100754494387743,1.3342575324672195,6.766496961920524,True,0.0,440128.86371989676,293419.2424799312,586838.4849598624
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.5,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2090.4639699182694,10.72701659575551,2.626262101367766,8.100754494387743,3.764340882205767,4.3364136121819765,True,0.0,993388.4785051615,662258.9856701076,1324517.9713402153
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.5,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2090.4639699182694,10.72701659575551,2.626262101367766,8.100754494387743,3.011472705764614,5.089281788623129,True,0.0,993388.4785051615,662258.9856701076,1324517.9713402153
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.5,incl. upgrading (high 0.45),H2 engine 0.40,3021.8774628227557,10.72701659575551,2.626262101367766,8.100754494387743,5.4415560555031615,2.659198438884582,True,0.0,1435996.1703333736,957330.7802222491,1914661.5604444982
submitted eq recycle h=0.35,submitted,,0.35,0.9965612299098785,47.35676702556496,0.5,incl. upgrading (high 0.45),fuel cell 0.50,3021.8774628227557,10.72701659575551,2.626262101367766,8.100754494387743,4.353244844402529,3.747509649985214,True,0.0,1435996.1703333736,957330.7802222491,1914661.5604444982
