config,scenario,gate_share,carbon_revenue,gate_revenue,water_revenue,H2_export_tpd,H2_revenue,credit_revenue,electricity_cost,dac_opex,grid_kW,yield_basis,credits,purchased_MUSD,FCI_MUSD,C_tpd,water_tpd,CO2_fixed_tpd,aux_kW,H2_fired_tpd,fixed_OM,catalyst_membrane_replacement,annual_cash_flow,NPV_MUSD,IRR,discounted_payback_y,simple_payback_y
X4-PVaux,Opportunity,0.0,8463066.479193946,0.0,13853.089948985591,5.77962140776098,9536375.322805617,0.0,0.0,0.0,0.0,kinetic,False,18.55693297720773,67.36166670726405,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,2694466.668290562,569729.3834488614,14749098.840209126,77.44715983294859,0.2144592613605718,5.911598449899886,4.567171692118712
X4-PVaux,Opportunity,0.0,8463066.479193946,0.0,13853.089948985591,5.77962140776098,9536375.322805617,34531.151058978074,0.0,0.0,0.0,kinetic,True,18.55693297720773,67.36166670726405,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,2694466.668290562,569729.3834488614,14783629.991268106,77.78619176419453,0.215001395573568,5.89466989672349,4.556503832079872
X4-PVaux,Opportunity,0.5,8463066.479193946,3300000.0,13853.089948985591,5.77962140776098,9536375.322805617,0.0,0.0,0.0,0.0,kinetic,False,18.55693297720773,67.36166670726405,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,2694466.668290562,569729.3834488614,18049098.840209126,109.84704627753122,0.26552997103245923,4.617129228929482,3.7321346236521338
X4-PVaux,Opportunity,0.5,8463066.479193946,3300000.0,13853.089948985591,5.77962140776098,9536375.322805617,34531.151058978074,0.0,0.0,0.0,kinetic,True,18.55693297720773,67.36166670726405,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,2694466.668290562,569729.3834488614,18083629.991268106,110.1860782087772,0.26605806796454656,4.606657906766175,3.7250080177370597
X4-PVaux,Opportunity,1.0,8463066.479193946,6600000.0,13853.089948985591,5.77962140776098,9536375.322805617,0.0,0.0,0.0,0.0,kinetic,False,18.55693297720773,67.36166670726405,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,2694466.668290562,569729.3834488614,21349098.840209126,142.2469327221139,0.3156191646600661,3.786565858131767,3.1552463741651873
X4-PVaux,Opportunity,1.0,8463066.479193946,6600000.0,13853.089948985591,5.77962140776098,9536375.322805617,34531.151058978074,0.0,0.0,0.0,kinetic,True,18.55693297720773,67.36166670726405,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,2694466.668290562,569729.3834488614,21383629.991268106,142.5859646533599,0.31614003632411425,3.7796338682111026,3.150151154634215
X4-upgrading,Conservative,0.0,3483703.758315725,0.0,6740.372011584181,0.9045981742519329,597034.7950062756,0.0,1358909.545779208,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,-1258572.5270421458,-89.06016217617773,,,
X4-upgrading,Conservative,0.5,3483703.758315725,1056000.0,6740.372011584181,0.9045981742519329,597034.7950062756,0.0,1358909.545779208,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,-202572.5270421449,-78.69219851391126,,,
X4-upgrading,Conservative,1.0,3483703.758315725,2112000.0,6740.372011584181,0.9045981742519329,597034.7950062756,0.0,1358909.545779208,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,853427.4729578551,-68.32423485164482,1.0000000000000002e-06,,89.87677806629483
X4-upgrading,Base,0.0,6773868.418947243,0.0,16850.93002896045,0.9045981742519329,895552.1925094135,0.0,1019182.1593344059,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,2679947.475554688,-50.39119222349444,1.0000000000000002e-06,,28.62119958781511
X4-upgrading,Base,0.5,6773868.418947243,1980000.0,16850.93002896045,0.9045981742519329,895552.1925094135,0.0,1019182.1593344059,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,4659947.475554686,-30.951260356744857,0.01931447915447282,,16.460123635531275
X4-upgrading,Base,1.0,6773868.418947243,3960000.0,16850.93002896045,0.9045981742519329,895552.1925094135,0.0,1019182.1593344059,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,6639947.475554686,-11.511328489995256,0.059125501157532595,33.51894590416608,11.551794929869436
X4-upgrading,Opportunity,0.0,13547736.837894486,0.0,33701.8600579209,0.9045981742519329,1492586.987515689,0.0,679454.772889604,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,10407429.005981969,25.478360530582457,0.12214680280865026,11.581922751400027,7.370053789329194
X4-upgrading,Opportunity,0.0,13547736.837894486,0.0,33701.8600579209,0.9045981742519329,1492586.987515689,1098610.668324852,679454.772889604,0.0,2144.7436012929415,equilibrium,True,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,11506039.674306821,36.26468201559225,0.13887454426668805,9.905591692857794,6.666352085852073
X4-upgrading,Opportunity,0.5,13547736.837894486,3300000.0,33701.8600579209,0.9045981742519329,1492586.987515689,0.0,679454.772889604,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,13707429.005981967,57.87824697516511,0.17111927416216555,7.720710467128739,5.595747499347865
X4-upgrading,Opportunity,0.5,13547736.837894486,3300000.0,33701.8600579209,0.9045981742519329,1492586.987515689,1098610.668324852,679454.772889604,0.0,2144.7436012929415,equilibrium,True,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,14806039.674306817,68.66456846017488,0.18674221845172972,6.95573538376126,5.180542080798054
X4-upgrading,Opportunity,1.0,13547736.837894486,6600000.0,33701.8600579209,0.9045981742519329,1492586.987515689,0.0,679454.772889604,0.0,2144.7436012929415,equilibrium,False,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,17007429.005981967,90.27813341974779,0.21739284669267628,5.820856129997822,4.509988638243522
X4-upgrading,Opportunity,1.0,13547736.837894486,6600000.0,33701.8600579209,0.9045981742519329,1492586.987515689,1098610.668324852,679454.772889604,0.0,2144.7436012929415,equilibrium,True,21.130388865760874,76.70331158271198,58.64821141945664,68.08456577357758,83.2280809337009,2144.7436012929415,3.5281842262571557,3068132.463308479,919009.4432880436,18106039.674306817,101.06445490475754,0.23244144132975036,5.386607631895259,4.2363384242196815
X4-upgrading,Conservative,0.0,2176217.094649872,0.0,2770.617989797118,5.77962140776098,3814550.129122247,0.0,559107.0534589693,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,1447288.881706424,-62.49361600095587,1.0000000000000002e-06,,52.9979277476899
X4-upgrading,Conservative,0.5,2176217.094649872,1056000.0,2770.617989797118,5.77962140776098,3814550.129122247,0.0,559107.0534589693,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,2503288.881706424,-52.125652338689406,1.0000000000000002e-06,,30.641014763915468
X4-upgrading,Conservative,1.0,2176217.094649872,2112000.0,2770.617989797118,5.77962140776098,3814550.129122247,0.0,559107.0534589693,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,3559288.8817064236,-41.75768867642296,1.0000000000000002e-06,,21.55017873849516
X4-upgrading,Base,0.0,4231533.239596973,0.0,6926.5449744927955,5.77962140776098,5721825.193683371,0.0,419330.290094227,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,5553812.781564087,-22.175159019939795,0.0381886989690719,,13.81092856376597
X4-upgrading,Base,0.5,4231533.239596973,1980000.0,6926.5449744927955,5.77962140776098,5721825.193683371,0.0,419330.290094227,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,7533812.781564087,-2.7352271531901957,0.07517151442693204,21.893791144944508,10.181207551428917
X4-upgrading,Base,1.0,4231533.239596973,3960000.0,6926.5449744927955,5.77962140776098,5721825.193683371,0.0,419330.290094227,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,9513812.781564087,16.704704713559405,0.10811859554290962,13.465646354214794,8.062310384260245
X4-upgrading,Opportunity,0.0,8463066.479193946,0.0,13853.089948985591,5.77962140776098,9536375.322805617,0.0,279553.52672948467,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,13746599.458622545,58.262828253206834,0.17168088258588077,7.691197595776128,5.579802613263739
X4-upgrading,Opportunity,0.0,8463066.479193946,0.0,13853.089948985591,5.77962140776098,9536375.322805617,34531.151058978074,279553.52672948467,0.0,882.4290616461005,kinetic,True,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,13781130.609681524,58.60186018445279,0.1721756747047774,7.665319334911197,5.565821394133391
X4-upgrading,Opportunity,0.5,8463066.479193946,3300000.0,13853.089948985591,5.77962140776098,9536375.322805617,0.0,279553.52672948467,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,17046599.458622545,90.66271469778951,0.21793184845293112,5.80441094307856,4.499625380938587
X4-upgrading,Opportunity,0.5,8463066.479193946,3300000.0,13853.089948985591,5.77962140776098,9536375.322805617,34531.151058978074,279553.52672948467,0.0,882.4290616461005,kinetic,True,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,17081130.609681524,91.00174662903545,0.2184068516157417,5.789976057935892,4.490528954754132
X4-upgrading,Opportunity,1.0,8463066.479193946,6600000.0,13853.089948985591,5.77962140776098,9536375.322805617,0.0,279553.52672948467,0.0,882.4290616461005,kinetic,False,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,20346599.458622545,123.06260114237215,0.2627678515209124,4.67252264250725,3.769834450159504
X4-upgrading,Opportunity,1.0,8463066.479193946,6600000.0,13853.089948985591,5.77962140776098,9536375.322805617,34531.151058978074,279553.52672948467,0.0,882.4290616461005,kinetic,True,21.130388865760874,76.70331158271198,36.63665142508202,27.98604030098099,2.6159962923468236,882.4290616461005,3.1464724746759236,3068132.463308479,919009.4432880436,20381130.609681524,123.40163307361813,0.2632321192716036,4.663137868055058,3.76344733035939
SUB-once,Conservative,0.0,2157863.279249069,0.0,2931.2801845955264,5.324409971459097,3514110.5811630045,0.0,3754838.484959863,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,-2273329.961853812,-92.5185863479472,,,
SUB-once,Conservative,0.5,2157863.279249069,1056000.0,2931.2801845955264,5.324409971459097,3514110.5811630045,0.0,3754838.484959863,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,-1217329.961853812,-82.15062268568076,,,
SUB-once,Conservative,1.0,2157863.279249069,2112000.0,2931.2801845955264,5.324409971459097,3514110.5811630045,0.0,3754838.484959863,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,-161329.96185381192,-71.7826590234143,,,
SUB-once,Base,0.0,4195845.265206522,0.0,7328.200461488816,5.324409971459097,5271165.871744507,0.0,2816128.863719897,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,2464813.856202002,-45.99879190458062,1.0000000000000002e-06,,28.480324183532307
SUB-once,Base,0.5,4195845.265206522,1980000.0,7328.200461488816,5.324409971459097,5271165.871744507,0.0,2816128.863719897,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,4444813.856202002,-26.558860037831025,0.02362615276234563,,15.793394267511282
SUB-once,Base,1.0,4195845.265206522,3960000.0,7328.200461488816,5.324409971459097,5271165.871744507,0.0,2816128.863719897,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,6424813.856202002,-7.118928171081424,0.06606174268583181,26.928260203471353,10.926183893861952
SUB-once,Opportunity,0.0,8391690.530413045,0.0,14656.400922977631,5.324409971459097,8785276.452907512,0.0,1877419.2424799316,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,11120807.524272984,38.98702988648799,0.14848011562004831,9.141379826897774,6.312374126022346
SUB-once,Opportunity,0.0,8391690.530413045,0.0,14656.400922977631,5.324409971459097,8785276.452907512,71394.0410003815,1877419.2424799316,990000.0,5926.197103787662,equilibrium,True,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,11192201.565273365,39.687987105043206,0.1496318632630927,9.054448416207105,6.272108062680412
SUB-once,Opportunity,0.5,8391690.530413045,3300000.0,14656.400922977631,5.324409971459097,8785276.452907512,0.0,1877419.2424799316,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,14420807.524272984,71.38691633107067,0.20007687459389883,6.41988005188432,4.867875641397858
SUB-once,Opportunity,0.5,8391690.530413045,3300000.0,14656.400922977631,5.324409971459097,8785276.452907512,71394.0410003815,1877419.2424799316,990000.0,5926.197103787662,equilibrium,True,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,14492201.565273365,72.08787354962587,0.20116391756925583,6.378780852507312,4.843894653308409
SUB-once,Opportunity,1.0,8391690.530413045,6600000.0,14656.400922977631,5.324409971459097,8785276.452907512,0.0,1877419.2424799316,990000.0,5926.197103787662,equilibrium,False,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,17720807.524272982,103.7868027756533,0.24950424667309468,4.953953058764737,3.9613712625985644
SUB-once,Opportunity,1.0,8391690.530413045,6600000.0,14656.400922977631,5.324409971459097,8785276.452907512,71394.0410003815,1877419.2424799316,990000.0,5926.197103787662,equilibrium,True,19.338484208456034,70.1986976766954,36.32766463382271,29.608890753490165,5.4086394697258715,5926.197103787662,2.6159600553295155,2807947.9070678162,395448.7104228017,17792201.565273363,104.48775999420852,0.2505587319252298,4.930597159229984,3.9454756298236022
SUB-recycle,Conservative,0.0,2812991.9613185585,0.0,3397.67715866328,7.172419868009363,4733797.112886179,0.0,3754838.484959863,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,-805794.8956399807,-85.84890150418019,,,
SUB-recycle,Conservative,0.5,2812991.9613185585,1056000.0,3397.67715866328,7.172419868009363,4733797.112886179,0.0,3754838.484959863,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,250205.10436001938,-75.48093784191374,1.0000000000000002e-06,,311.49439831760037
SUB-recycle,Conservative,1.0,2812991.9613185585,2112000.0,3397.67715866328,7.172419868009363,4733797.112886179,0.0,3754838.484959863,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,1306205.1043600193,-65.1129741796473,1.0000000000000002e-06,,59.66711367033162
SUB-recycle,Base,0.0,5469706.591452753,0.0,8494.1928966582,7.172419868009363,7100695.669329269,0.0,2816128.863719897,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,5161624.427915266,-27.25989894345344,0.028403908609049296,,15.099410956192894
SUB-recycle,Base,0.5,5469706.591452753,1980000.0,8494.1928966582,7.172419868009363,7100695.669329269,0.0,2816128.863719897,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,7141624.427915266,-7.819967076703832,0.06621296777408103,26.82399904127315,10.913131770689827
SUB-recycle,Base,1.0,5469706.591452753,3960000.0,8494.1928966582,7.172419868009363,7100695.669329269,0.0,2816128.863719897,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,9121624.427915266,11.619964790045769,0.09947337700437212,14.951709039246088,8.544255363123863
SUB-recycle,Opportunity,0.0,10939413.182905506,0.0,16988.3857933164,7.172419868009363,11834492.782215448,0.0,1877419.2424799316,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,16312331.946390823,82.2193911702927,0.20421012573652414,6.265551289535788,4.7778262908547955
SUB-recycle,Opportunity,0.0,10939413.182905506,0.0,16988.3857933164,7.172419868009363,11834492.782215448,552493.5458620368,1877419.2424799316,990000.0,5926.197103787662,equilibrium,True,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,16864825.492252856,87.64385424523049,0.2117437705906952,5.997499895198068,4.621304173850986
SUB-recycle,Opportunity,0.5,10939413.182905506,3300000.0,16988.3857933164,7.172419868009363,11834492.782215448,0.0,1877419.2424799316,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,19612331.946390823,114.61927761487536,0.24867856705900993,4.972365069697898,3.9739021678632747
SUB-recycle,Opportunity,0.5,10939413.182905506,3300000.0,16988.3857933164,7.172419868009363,11834492.782215448,552493.5458620368,1877419.2424799316,990000.0,5926.197103787662,equilibrium,True,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,20164825.492252856,120.04374068981315,0.2560211338288684,4.8123839656137015,3.865021716580663
SUB-recycle,Opportunity,1.0,10939413.182905506,6600000.0,16988.3857933164,7.172419868009363,11834492.782215448,0.0,1877419.2424799316,990000.0,5926.197103787662,equilibrium,False,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,22912331.946390823,147.019164059458,0.2922397973542904,4.131394890709273,3.4015519948371495
SUB-recycle,Opportunity,1.0,10939413.182905506,6600000.0,16988.3857933164,7.172419868009363,11834492.782215448,552493.5458620368,1877419.2424799316,990000.0,5926.197103787662,equilibrium,True,21.47038248997704,77.93748843861665,47.35676702556496,34.31997129962909,41.8555716562149,5926.197103787662,3.554596727746147,3117499.537544666,493643.624498852,23464825.492252856,152.44362713439583,0.299475366252415,4.01371404749679,3.3214603903339692
